category,group,name,sci_name,url
wildlife,fish,brown hoplo,hoplosternum littorale,https://www.invasive.org/browse/subinfo.cfm?sub=18377
wildlife,fish,silver carp,hypophthalmichthys molitrix,https://www.invasive.org/browse/subinfo.cfm?sub=15301
wildlife,fish,bighead carp,hypophthalmichthys nobilis,https://www.invasive.org/browse/subinfo.cfm?sub=18675
wildlife,fish,tessellated blenny,hypsoblennius invemar,https://www.invasive.org/browse/subinfo.cfm?sub=59257
wildlife,fish,green sunfish,lepomis cyanellus,https://www.invasive.org/browse/subinfo.cfm?sub=22551
wildlife,fish,peacock eel,macrognathus siamensis,https://www.invasive.org/browse/subinfo.cfm?sub=18393
wildlife,fish,smallmouth bass,micropterus dolomieu,https://www.invasive.org/browse/subinfo.cfm?sub=21197
wildlife,fish,oriental weatherfish,misgurnus anguillicaudatus,https://www.invasive.org/browse/subinfo.cfm?sub=18390
wildlife,fish,asian swamp eel,monopterus albus,https://www.invasive.org/browse/subinfo.cfm?sub=12245
wildlife,fish,white perch,morone americana,https://www.invasive.org/browse/subinfo.cfm?sub=22553
wildlife,fish,striped bass,morone saxatilis,https://www.invasive.org/browse/subinfo.cfm?sub=21202
wildlife,fish,black carp,mylopharyngodon piceus,https://www.invasive.org/browse/subinfo.cfm?sub=22026
wildlife,fish,round goby,neogobius melanostomus,https://www.invasive.org/browse/subinfo.cfm?sub=12252
wildlife,fish,humpbacked salmon,oncorhynchus gorbuscha,https://www.invasive.org/browse/subinfo.cfm?sub=61275
wildlife,fish,silver salmon,oncorhynchus kisutch,https://www.invasive.org/browse/subinfo.cfm?sub=57911
wildlife,fish,rainbow trout,oncorhynchus mykiss,https://www.invasive.org/browse/subinfo.cfm?sub=15302
wildlife,fish,blue tilapia,oreochromis aureus,https://www.invasive.org/browse/subinfo.cfm?sub=18381
wildlife,fish,mozambique tilapia,oreochromis mossambicus,https://www.invasive.org/browse/subinfo.cfm?sub=15303
wildlife,fish,nile tilapia,oreochromis niloticus,https://www.invasive.org/browse/subinfo.cfm?sub=22520
wildlife,fish,rainbow smelt,osmerus mordax,https://www.invasive.org/browse/subinfo.cfm?sub=58704
wildlife,fish,jaguar guapote,parachromis managuensis,https://www.invasive.org/browse/subinfo.cfm?sub=20487
wildlife,fish,sea lamprey,petromyzon marinus,https://www.invasive.org/browse/subinfo.cfm?sub=12253
wildlife,fish,red-bellied pacu,piaractus brachypomus,https://www.invasive.org/browse/subinfo.cfm?sub=18676
wildlife,fish,fathead minnow,pimephales promelas,https://www.invasive.org/browse/subinfo.cfm?sub=61715
wildlife,fish,blue ringed angelfish,pomacanthus annularis,https://www.invasive.org/browse/subinfo.cfm?sub=59486
wildlife,fish,emperor angelfish,pomacanthus imperator,https://www.invasive.org/browse/subinfo.cfm?sub=58297
wildlife,fish,yellowbar angelfish,pomacanthus maculosus,https://www.invasive.org/browse/subinfo.cfm?sub=59308
wildlife,fish,bluefaced angelfish,pomacanthus xanthometopon,https://www.invasive.org/browse/subinfo.cfm?sub=58746
wildlife,fish,granulated catfish,pterodoras granulosus,https://www.invasive.org/browse/subinfo.cfm?sub=58647
wildlife,fish,lionfish,pterois volitans,https://www.invasive.org/browse/subinfo.cfm?sub=12249
wildlife,fish,freshwater angelfish,pterophyllum scalare,https://www.invasive.org/browse/subinfo.cfm?sub=58644
wildlife,fish,vermiculated sailfin catfish,pterygoplichthys disjunctivus,https://www.invasive.org/browse/subinfo.cfm?sub=18398
wildlife,fish,leopard pleco,pterygoplichthys gibbiceps,https://www.invasive.org/browse/subinfo.cfm?sub=63126
wildlife,fish,orinoco sailfin catfish,pterygoplichthys multiradiatus,https://www.invasive.org/browse/subinfo.cfm?sub=18391
wildlife,fish,amazon sailfin catfish,pterygoplichthys pardalis,https://www.invasive.org/browse/subinfo.cfm?sub=59243
wildlife,fish,sailfin catfish,pterygoplichthys spp.,https://www.invasive.org/browse/subinfo.cfm?sub=58651
wildlife,fish,rosy barb,puntius conchonius,https://www.invasive.org/browse/subinfo.cfm?sub=58635
wildlife,fish,red piranha,pygocentrus nattereri,https://www.invasive.org/browse/subinfo.cfm?sub=56875
wildlife,fish,flathead catfish,pylodictis olivaris,https://www.invasive.org/browse/subinfo.cfm?sub=12250
wildlife,fish,bagre,rhamdia quelen,https://www.invasive.org/browse/subinfo.cfm?sub=58638
wildlife,fish,bursa triggerfish,rhinecanthus verrucosus,https://www.invasive.org/browse/subinfo.cfm?sub=59489
wildlife,fish,brown trout,salmo trutta,https://www.invasive.org/browse/subinfo.cfm?sub=15305
wildlife,fish,brook trout,salvelinus fontinalis,https://www.invasive.org/browse/subinfo.cfm?sub=15306
wildlife,fish,rudd,scardinius erythrophthalmus,https://www.invasive.org/browse/subinfo.cfm?sub=58031
wildlife,fish,zebra tilapia,tilapia buttikoferi,https://www.invasive.org/browse/subinfo.cfm?sub=58625
wildlife,fish,spotted tilapia,tilapia mariae,https://www.invasive.org/browse/subinfo.cfm?sub=18396
wildlife,fish,tench,tinca tinca,https://www.invasive.org/browse/subinfo.cfm?sub=58693
wildlife,fish,moorish idol,zanclus cornutus,https://www.invasive.org/browse/subinfo.cfm?sub=58451
wildlife,fish,yellow tang,zebrasoma flavescens,https://www.invasive.org/browse/subinfo.cfm?sub=58452
wildlife,fish,brushtail tang,zebrasoma scopas,https://www.invasive.org/browse/subinfo.cfm?sub=59495
wildlife,fish,yellowtailed tang,zebrasoma xanthurum,https://www.invasive.org/browse/subinfo.cfm?sub=59491
wildlife,mammal,pronghorn antelope,antilocapra americana,https://www.invasive.org/browse/subinfo.cfm?sub=9623
wildlife,mammal,chital,axis axis,https://www.invasive.org/browse/subinfo.cfm?sub=58099
wildlife,mammal,coyote,canis latrans,https://www.invasive.org/browse/subinfo.cfm?sub=10076
wildlife,mammal,goat (feral),capra hircus (feral type),https://www.invasive.org/browse/subinfo.cfm?sub=57425
wildlife,mammal,guinea pig,cavia porcellus,https://www.invasive.org/browse/subinfo.cfm?sub=60376
wildlife,mammal,elk,cervus elaphus,https://www.invasive.org/browse/subinfo.cfm?sub=22559
wildlife,mammal,red deer,cervus elaphus elaphus,https://www.invasive.org/browse/subinfo.cfm?sub=59481
wildlife,mammal,sambar deer,cervus unicolour,https://www.invasive.org/browse/subinfo.cfm?sub=56293
wildlife,mammal,vervet monkey,chlorocebus aethiops,https://www.invasive.org/browse/subinfo.cfm?sub=9215
wildlife,mammal,black-tailed prairie dog,cynomys ludovicianus,https://www.invasive.org/browse/subinfo.cfm?sub=22773
wildlife,mammal,nine-banded armadillo,dasypus novemcinctus,https://www.invasive.org/browse/subinfo.cfm?sub=4298
wildlife,mammal,cat (feral),felis catus (feral type),https://www.invasive.org/browse/subinfo.cfm?sub=57426
wildlife,mammal,capybara,hydrochaeris hydrochaeris,https://www.invasive.org/browse/subinfo.cfm?sub=10381
wildlife,mammal,black-tailed jack rabbit,lepus californicus,https://www.invasive.org/browse/subinfo.cfm?sub=20476
wildlife,mammal,house mouse,mus musculus,https://www.invasive.org/browse/subinfo.cfm?sub=18332
wildlife,mammal,european polecat,mustela putorius,https://www.invasive.org/browse/subinfo.cfm?sub=18329
wildlife,mammal,nutria,myocastor coypus,https://www.invasive.org/browse/subinfo.cfm?sub=4334
wildlife,mammal,white-nosed coati,nasua narica,https://www.invasive.org/browse/subinfo.cfm?sub=56601
wildlife,mammal,south american coati,nasua nasua,https://www.invasive.org/browse/subinfo.cfm?sub=18337
wildlife,mammal,mountain goat,oreamnos americanus,https://www.invasive.org/browse/subinfo.cfm?sub=3514
wildlife,mammal,european rabbit (feral),oryctolagus cuniculus (feral type),https://www.invasive.org/browse/subinfo.cfm?sub=58781
wildlife,mammal,norway rat,rattus norvegicus,https://www.invasive.org/browse/subinfo.cfm?sub=18334
wildlife,mammal,roof rat,rattus rattus,https://www.invasive.org/browse/subinfo.cfm?sub=18326
wildlife,mammal,barasinga,rucervus duvaucelii,https://www.invasive.org/browse/subinfo.cfm?sub=59618
wildlife,mammal,eastern gray squirrel,sciurus carolinensis,https://www.invasive.org/browse/subinfo.cfm?sub=23003
wildlife,mammal,fox squirrel,sciurus niger,https://www.invasive.org/browse/subinfo.cfm?sub=18039
wildlife,mammal,wild pig,sus scrofa (feral type),https://www.invasive.org/browse/subinfo.cfm?sub=3874
wildlife,mammal,red fox,vulpes vulpes,https://www.invasive.org/browse/subinfo.cfm?sub=11981
wildlife,amphibian,coqui,eleutherodactylus coqui,https://www.invasive.org/browse/subinfo.cfm?sub=20437
wildlife,amphibian,cope's gray tree frog,hyla chrysoscelis,https://www.invasive.org/browse/subinfo.cfm?sub=11658
wildlife,amphibian,american bullfrog,lithobates catesbeianus,https://www.invasive.org/browse/subinfo.cfm?sub=12246
wildlife,amphibian,australian green treefrog,litoria caerulea,https://www.invasive.org/browse/subinfo.cfm?sub=59893
wildlife,amphibian,cuban treefrog,osteopilus septentrionalis,https://www.invasive.org/browse/subinfo.cfm?sub=18339
wildlife,amphibian,cane toad,rhinella marina,https://www.invasive.org/browse/subinfo.cfm?sub=12242
wildlife,bird,common myna,acridotheres tristis,https://www.invasive.org/browse/subinfo.cfm?sub=20267
wildlife,bird,fischer's lovebird,agapornis fischeri,https://www.invasive.org/browse/subinfo.cfm?sub=58515
wildlife,bird,chukar,alectoris chukar,https://www.invasive.org/browse/subinfo.cfm?sub=3917
wildlife,bird,egyptian geese,alopochen aegyptiacus,https://www.invasive.org/browse/subinfo.cfm?sub=19426
wildlife,bird,red-lored parrot,amazona autumnalis,https://www.invasive.org/browse/subinfo.cfm?sub=22662
wildlife,bird,mealy parrot,amazona farinosa,https://www.invasive.org/browse/subinfo.cfm?sub=56271
wildlife,bird,mallard,anas platyrhynchos,https://www.invasive.org/browse/subinfo.cfm?sub=3911
wildlife,bird,spot-billed duck,anas poecilorhyncha,https://www.invasive.org/browse/subinfo.cfm?sub=58119
wildlife,bird,hyacinth macaw,anodorhynchus hyacinthinus,https://www.invasive.org/browse/subinfo.cfm?sub=22464
wildlife,bird,blue-and-yellow macaw,ara ararauna,https://www.invasive.org/browse/subinfo.cfm?sub=13149
wildlife,bird,red-and-green macaw,ara chloropterus,https://www.invasive.org/browse/subinfo.cfm?sub=13148
wildlife,bird,scarlet macaw,ara macao,https://www.invasive.org/browse/subinfo.cfm?sub=3902
wildlife,bird,military macaw,ara militaris,https://www.invasive.org/browse/subinfo.cfm?sub=21108
wildlife,bird,grey-necked wood rail,aramides cajanea,https://www.invasive.org/browse/subinfo.cfm?sub=22653
wildlife,bird,brown-throated parakeet,aratinga pertinax,https://www.invasive.org/browse/subinfo.cfm?sub=18697
wildlife,bird,great blue heron,ardea herodias,https://www.invasive.org/browse/subinfo.cfm?sub=3603
wildlife,bird,west african crowned crane,balearica pavonina,https://www.invasive.org/browse/subinfo.cfm?sub=15358
wildlife,bird,grey crowned crane,balearica regulorum,https://www.invasive.org/browse/subinfo.cfm?sub=9218
wildlife,bird,ruffed grouse,bonasa umbellus,https://www.invasive.org/browse/subinfo.cfm?sub=59537
wildlife,bird,cattle egret,bubulcus ibis,https://www.invasive.org/browse/subinfo.cfm?sub=3888
wildlife,bird,abyssinian ground hornbill,bucorvus abyssinicus,https://www.invasive.org/browse/subinfo.cfm?sub=15360
wildlife,bird,african ground hornbill,bucorvus leadbeateri,https://www.invasive.org/browse/subinfo.cfm?sub=3664
wildlife,bird,great black hawk,buteogallus urubitinga,https://www.invasive.org/browse/subinfo.cfm?sub=22648
wildlife,bird,white cockatoo,cacatua alba,https://www.invasive.org/browse/subinfo.cfm?sub=56167
wildlife,bird,sulphur-crested cockatoo,cacatua galerita,https://www.invasive.org/browse/subinfo.cfm?sub=13248
wildlife,bird,muscovy duck,cairina moschata,https://www.invasive.org/browse/subinfo.cfm?sub=18362
wildlife,bird,california quail,callipepla californica,https://www.invasive.org/browse/subinfo.cfm?sub=12594
wildlife,bird,gambel's quail,callipepla gambelii,https://www.invasive.org/browse/subinfo.cfm?sub=21067
wildlife,bird,european goldfinch,carduelis carduelis,https://www.invasive.org/browse/subinfo.cfm?sub=58161
wildlife,bird,house finch,carpodacus mexicanus,https://www.invasive.org/browse/subinfo.cfm?sub=12604
wildlife,bird,golden pheasant,chrysolophus pictus,https://www.invasive.org/browse/subinfo.cfm?sub=56811
wildlife,bird,white stork,ciconia ciconia,https://www.invasive.org/browse/subinfo.cfm?sub=13414
wildlife,bird,wooly-necked stork,ciconia episcopus,https://www.invasive.org/browse/subinfo.cfm?sub=56282
wildlife,bird,rock dove,columba livia,https://www.invasive.org/browse/subinfo.cfm?sub=12859
wildlife,bird,inca dove,columbina inca,https://www.invasive.org/browse/subinfo.cfm?sub=21074
wildlife,bird,white-naped raven,corvus albicollis,https://www.invasive.org/browse/subinfo.cfm?sub=3974
wildlife,bird,pied crow,corvus albus,https://www.invasive.org/browse/subinfo.cfm?sub=60103
wildlife,bird,common raven,corvus corax,https://www.invasive.org/browse/subinfo.cfm?sub=12616
wildlife,bird,house crow,corvus splendens,https://www.invasive.org/browse/subinfo.cfm?sub=56283
wildlife,bird,green jay,cyanocorax yncas,https://www.invasive.org/browse/subinfo.cfm?sub=21075
wildlife,bird,burrowing parrot,cyanoliseus patagonus,https://www.invasive.org/browse/subinfo.cfm?sub=59525
wildlife,bird,black swan,cygnus atratus,https://www.invasive.org/browse/subinfo.cfm?sub=3880
wildlife,bird,trumpeter swan,cygnus buccinator,https://www.invasive.org/browse/subinfo.cfm?sub=13384
wildlife,bird,whooper swan,cygnus cygnus,https://www.invasive.org/browse/subinfo.cfm?sub=56286
wildlife,bird,mute swan,cygnus olor,https://www.invasive.org/browse/subinfo.cfm?sub=13131
wildlife,bird,white-faced whistling-duck,dendrocygna viduata,https://www.invasive.org/browse/subinfo.cfm?sub=22647
wildlife,bird,emu,dromaius novaehollandiae,https://www.invasive.org/browse/subinfo.cfm?sub=13247
wildlife,bird,galah,eolophus roseicapilla,https://www.invasive.org/browse/subinfo.cfm?sub=56989
wildlife,bird,black-necked stork,ephippiorhynchus asiaticus,https://www.invasive.org/browse/subinfo.cfm?sub=58174
wildlife,bird,orange-cheeked waxbill,estrilda melpoda,https://www.invasive.org/browse/subinfo.cfm?sub=56289
wildlife,bird,scarlet ibis,eudocimus ruber,https://www.invasive.org/browse/subinfo.cfm?sub=21077
wildlife,bird,red bishop,euplectes orix nigrifrons,https://www.invasive.org/browse/subinfo.cfm?sub=3579
wildlife,bird,prairie falcon,falco mexicanus,https://www.invasive.org/browse/subinfo.cfm?sub=12615
wildlife,bird,chicken (feral),gallus gallus (feral type),https://www.invasive.org/browse/subinfo.cfm?sub=57427
wildlife,bird,sarus crane,grus antigone,https://www.invasive.org/browse/subinfo.cfm?sub=58114
wildlife,bird,troupial,icterus icterus,https://www.invasive.org/browse/subinfo.cfm?sub=18705
wildlife,bird,glossy starling,lamprotornis chalybaeus,https://www.invasive.org/browse/subinfo.cfm?sub=56265
wildlife,bird,superb starling,lamprotornis superbus,https://www.invasive.org/browse/subinfo.cfm?sub=56266
wildlife,bird,red-billed leiothrix,leiothrix lutea,https://www.invasive.org/browse/subinfo.cfm?sub=15351
wildlife,bird,nutmeg mannikin,lonchura punctulata,https://www.invasive.org/browse/subinfo.cfm?sub=22791
wildlife,bird,ringed kingfisher,megaceryle torquata,https://www.invasive.org/browse/subinfo.cfm?sub=22667
wildlife,bird,wild turkey,meleagris gallopavo,https://www.invasive.org/browse/subinfo.cfm?sub=2241
wildlife,bird,budgerigar,melopsittacus undulatus,https://www.invasive.org/browse/subinfo.cfm?sub=22792
wildlife,bird,monk parakeet,myiopsitta monachus,https://www.invasive.org/browse/subinfo.cfm?sub=18364
wildlife,bird,black-hooded parakeet,nandayus nenday,https://www.invasive.org/browse/subinfo.cfm?sub=18360
wildlife,bird,helmeted guineafowl,numida meleagris,https://www.invasive.org/browse/subinfo.cfm?sub=22793
wildlife,bird,harris's hawk,parabuteo unicinctus,https://www.invasive.org/browse/subinfo.cfm?sub=59539
wildlife,bird,red-crested cardinal,paroaria coronata,https://www.invasive.org/browse/subinfo.cfm?sub=20266
wildlife,bird,red-capped cardinal,paroaria gularis,https://www.invasive.org/browse/subinfo.cfm?sub=22468
wildlife,bird,house sparrow,passer domesticus,https://www.invasive.org/browse/subinfo.cfm?sub=12605
wildlife,bird,indian peafowl,pavo cristatus,https://www.invasive.org/browse/subinfo.cfm?sub=22786
wildlife,bird,peafowl,pavo muticus,https://www.invasive.org/browse/subinfo.cfm?sub=3919
wildlife,bird,white pelican,pelecanus onocrotalus,https://www.invasive.org/browse/subinfo.cfm?sub=9216
wildlife,bird,pink-backed pelican,pelecanus rufescens,https://www.invasive.org/browse/subinfo.cfm?sub=58542
wildlife,bird,common pheasant,phasianus colchicus,https://www.invasive.org/browse/subinfo.cfm?sub=20265
wildlife,bird,greater flamingo,phoenicopterus ruber,https://www.invasive.org/browse/subinfo.cfm?sub=3584
wildlife,bird,white-crowned parrot,pionus senilis,https://www.invasive.org/browse/subinfo.cfm?sub=22661
