ID;Longitude;Latitude;LandArea;PropLandArea;Biome;Realm;Country;SpeciesRichness_Expert;RecordDensity;SpeciesRichness_Records;InventoryCompleteness;NSpecies_Missed;EndemismRichness;Mountains;ProtectedAreas;OnGroundAccessibility;ProximityToAirports;ProximityToInstitutions;GlobalPeaceIndex;ScientificActivities;GBIF_Participation;ResearchFunding_National;ResearchFunding_Institutions;PublisherSize;UsedInModels
28409;148,5;-22,36001;12332959664;1;Tropical and subtropical grasslands, savannas, and shrublands;Australasia;Australia;283;4259,318236;196;69,25795053;87;1,127076224;626;0,012954981;258,131;137,755618;69229,5076;1,534666667;80,0606125;1;568,8264271;568,8264271;7247620,042;1
28410;149,5;-22,36001;9461745283;0,75;Tropical and subtropical grasslands, savannas, and shrublands;Australasia;Australia;287;12855,97914;243;84,66898955;44;1,265262221;736;0,008482542;266,521;148,9876833;68995,26131;1,534666667;80,0606125;1;568,8264271;575,0576905;7296414,025;1
28411;150,5;-22,36001;4693794213;0,37;Tropical and subtropical grasslands, savannas, and shrublands;Australasia;Australia;276;17203,56631;233;84,42028986;43;1,160675669;648;0,044537373;241,056;139,6434555;69000,63294;1,534666667;80,0606125;1;568,8264271;573,9798745;7331500,899;1
28426;165,5;-22,36001;173695787,3;0,01;Tropical and Subtropical Dry Broadleaf Forests;Australasia;New Caledonia;68;1151,438404;13;19,11764706;55;2,558542418;274;0,029438635;123,883;144,3705843;94922,02903;NA;33,4994625;0;NA;1064,232231;79259792;0
28427;166,5;-22,36001;3664035578;0,27;Tropical and Subtropical Dry Broadleaf Forests;Australasia;New Caledonia;68;2524,538805;53;77,94117647;15;2,558542418;1495;0,08377683;284,302;107,5897901;97529,7563;NA;33,4994625;0;NA;1039,282641;71472169,29;0
28428;167,5;-22,36001;187851098,4;0,01;Tropical and Subtropical Moist Broadleaf Forests;Australasia;New Caledonia;69;6121,869979;30;43,47826087;39;2,557556884;369;0,000782737;284,67;105,0743581;100151,4474;NA;33,4994625;0;NA;1064,232231;76508421,88;0
28432;171,5;-22,36001;911384,4681;0;NA;NA;Vanuatu;5;0;0;0;5;0,003338777;2;0;860;360,4469407;NA;NA;12,5417;0;NA;NA;NA;0
28471;-149,5;-23,44568;48921609,96;0,00404;Tropical and Subtropical Moist Broadleaf Forests;Oceania;French Polynesia;6;0;0;0;6;0,018578337;346;0;990,758;268,2967061;NA;NA;29,7400125;0;NA;NA;NA;0
28473;-147,5;-23,44568;19068686,4;0,00138;Tropical and Subtropical Moist Broadleaf Forests;Oceania;French Polynesia;6;0;0;0;6;0,018578337;324;0;1187,88;381,3552955;NA;NA;29,7400125;0;NA;NA;NA;0
28485;-135,5;-23,44568;8085850,266;0,000367;Tropical and Subtropical Moist Broadleaf Forests;Oceania;French Polynesia;2;0;0;0;2;0,130649718;89;0;2875,13;580,1362582;NA;NA;29,7400125;0;NA;NA;NA;0
28486;-134,5;-23,44568;50885119,71;0,00156;Tropical and Subtropical Moist Broadleaf Forests;Oceania;French Polynesia;4;0;0;0;4;0,138147173;204;0;2939,68;621,6071005;NA;NA;29,7400125;0;NA;NA;NA;0
28550;-70,5;-23,44568;6036755280;0,46;Deserts and Xeric Shrublands;Neotropical;Chile;56;1131,402497;28;50;28;0,286764883;2020;0,017628371;179,134;249,0817267;192442,5891;1,5945;34,0809625;1;47,87263;1050,588765;76591269,3;1
28551;-69,5;-23,44568;12335205075;1;Deserts and Xeric Shrublands;Neotropical;Chile;62;3,242751114;4;6,451612903;58;0,257413224;2642;0;203,551;252,3609634;191613,3611;1,5945;34,0809625;1;47,87263;1064,232231;79259792;1
28552;-68,5;-23,44568;12335205075;0,99;Deserts and Xeric Shrublands;Neotropical;Chile;78;359,1346859;41;52,56410256;37;0,508602021;1914;0,021992215;346,867;265,8752337;190618,0416;1,5945;34,0809625;1;47,87263;1035,531934;68000560,46;1
28553;-67,5;-23,44568;12334655182;0,99;Montane Grasslands and Shrublands;Neotropical;Argentina;89;356,7185248;54;60,6741573;35;0,583277678;3353;0,043116939;666,691;249,2432931;189337,1585;1,633181732;33,98312014;1;48,17356866;1062,256981;75843043,22;1
28554;-66,5;-23,44568;12335205075;0,99;Montane Grasslands and Shrublands;Neotropical;Argentina;133;0;0;0;133;0,979299092;2302;0;605,635;199,2374225;NA;1,874254012;33,36301607;1;50,03946491;NA;NA;0
28555;-65,5;-23,44568;12335205075;0,99;Montane Grasslands and Shrublands;Neotropical;Argentina;293;539,9180605;121;41,29692833;172;2,207021718;4363;0,00074295;874,159;135,7019663;186110,7755;1,874333333;33,3628125;1;50,04007929;901,1559609;37265341,2;1
28556;-64,5;-23,44568;12335205075;0,99;Tropical and subtropical grasslands, savannas, and shrublands;Neotropical;Argentina;473;1094,428501;221;46,7230444;252;2,878198028;4106;0,060847781;724,791;106,4665698;186333,009;1,874333333;33,3628125;1;50,04007929;1024,071064;71812516,78;1
28557;-63,5;-23,44568;12335205075;0,99;Tropical and subtropical grasslands, savannas, and shrublands;Neotropical;Argentina;349;0;0;0;349;1,063998108;470;0;291,607;131,4093783;NA;1,874333333;33,3628125;1;50,04007929;NA;NA;0
28558;-62,5;-23,44568;12335205075;0,99;Tropical and subtropical grasslands, savannas, and shrublands;Neotropical;Argentina;293;0;0;0;293;0,73774176;53;0;362,602;200,1442755;NA;1,874446348;33,34310803;0,998786954;49,98338336;NA;NA;0
28559;-61,5;-23,44568;12335076303;0,99;Tropical and subtropical grasslands, savannas, and shrublands;Neotropical;Argentina;289;233,4805176;72;24,91349481;217;0,792765345;64;0;548,454;259,1178034;187211,4909;1,914622202;26,33974384;0,567642166;29,83233921;1064,232231;79259792;1
28560;-60,5;-23,44568;12335159547;0,99;Tropical and subtropical grasslands, savannas, and shrublands;Neotropical;Argentina;311;0,810690771;1;0,321543408;310;0,883193573;49;0;637,109;308,7771581;186966,0379;1,96265496;17,96375515;0,052004005;5,732177035;774,5288267;2517;1
28561;-59,5;-23,44568;12335205075;0,99;Tropical and subtropical grasslands, savannas, and shrublands;Neotropical;Paraguay;337;124,0352301;72;21,36498516;265;0,962526158;37;0;660,672;279,7982654;186610,8638;1,9675;17,1190125;0;3,301588333;1031,162963;98342,82353;1
28562;-58,5;-23,44568;12335205075;1;Tropical and subtropical grasslands, savannas, and shrublands;Neotropical;Paraguay;366;42,96645226;46;12,56830601;320;0,958099313;34;0;527,816;238,0364866;186184,9462;1,9675;17,1190125;0;3,301588333;1007,500413;56864430,4;1
28563;-57,5;-23,44568;12335205075;0,97;Tropical and subtropical grasslands, savannas, and shrublands;Neotropical;Paraguay;413;234,288768;122;29,53995157;291;1,197631153;149;0;451,853;174,802876;185710,3001;1,9675;17,1190125;0;3,301588333;1048,339933;2313154,792;1
28564;-56,5;-23,44568;12335205075;1;Tropical and Subtropical Moist Broadleaf Forests;Neotropical;Paraguay;463;6,485502228;5;1,079913607;458;1,386451142;628;0;372,584;155,9558332;185200,2119;1,9675;17,1190125;0;3,301588333;956,8470038;105821,75;1
28565;-55,5;-23,44568;12335204803;1;Tropical and Subtropical Moist Broadleaf Forests;Neotropical;Brazil;499;400,4797714;138;27,65531062;361;1,562480854;536;0;276,818;154,5708708;184662,8971;2,024851378;27,85991984;0;47,21097078;1061,623683;140253,753;1
28566;-54,5;-23,44568;12335204741;0,97;Tropical and Subtropical Moist Broadleaf Forests;Neotropical;Brazil;498;0;0;0;498;1,652726949;252;0,034557899;222,104;149,3611175;NA;2,071412479;36,58000812;0;82,85914282;NA;NA;0
28567;-53,5;-23,44568;12335205075;0,95;Tropical and Subtropical Moist Broadleaf Forests;Neotropical;Brazil;481;0;0;0;481;1,664339903;299;0,064311082;101,947;139,2457689;NA;2,078;37,8137375;0;87,9026925;NA;NA;0
28568;-52,5;-23,44568;12335205075;0,98;Tropical and Subtropical Moist Broadleaf Forests;Neotropical;Brazil;470;0;0;0;470;1,757035472;375;0,007065775;74,9571;128,8023953;NA;2,078;37,8137375;0;87,9026925;NA;NA;0
28569;-51,5;-23,44568;12335205075;0,99;Tropical and Subtropical Moist Broadleaf Forests;Neotropical;Brazil;462;3,242751114;4;0,865800866;458;1,781639135;928;0,000894614;70,4835;100,4454605;182325,1475;2,078;37,8137375;0;87,9026925;1064,232231;79259792;1
28570;-50,5;-23,44568;12335205075;0,98;Tropical and Subtropical Moist Broadleaf Forests;Neotropical;Brazil;477;0,810687779;1;0,209643606;476;1,867061208;857;0,000832521;109,494;111,5471586;181704,7362;2,078;37,8137375;0;87,9026925;634,691322;114905;1
28571;-49,5;-23,44568;12335205075;0,92;Tropical and subtropical grasslands, savannas, and shrublands;Neotropical;Brazil;509;0;0;0;509;2,320912886;540;0,000157489;114,455;141,6876715;NA;2,078;37,8137375;0;87,9026925;NA;NA;0
28572;-48,5;-23,44568;12335205075;0,96;Tropical and subtropical grasslands, savannas, and shrublands;Neotropical;Brazil;568;48,64126671;17;2,992957746;551;3,131021585;517;0,001619276;108,588;139,2002438;180429,0149;2,078;37,8137375;0;87,9026925;1057,073216;1416888,683;1
28573;-47,5;-23,44568;12335205075;0,99;Tropical and subtropical grasslands, savannas, and shrublands;Neotropical;Brazil;610;154,0306779;92;15,08196721;518;3,836844438;745;0,017720067;68,5759;63,62158075;179775,0567;2,078;37,8137375;0;87,9026925;1060,446735;78426096,41;1
28574;-46,5;-23,44568;11976206122;0,94;Tropical and Subtropical Moist Broadleaf Forests;Neotropical;Brazil;597;1705,882463;335;56,11390285;262;3,977790247;1820;0,058398778;56,1969;34,29766537;179111,0552;2,078;37,8137375;0;87,9026925;1062,149393;74998122,68;1
28575;-45,5;-23,44568;9244016931;0,73;Tropical and Subtropical Moist Broadleaf Forests;Neotropical;Brazil;573;3617,474984;352;61,43106457;221;3,936567891;1585;0,179551427;131,493;86,87756551;178437,4149;2,078;37,8137375;0;87,9026925;1053,911316;75378664,74;1
28635;14,5;-23,44568;6493665407;0,49;Deserts and Xeric Shrublands;Afrotropics;Namibia;165;4604,487316;68;41,21212121;97;0,675687001;505;0,877889528;605,769;160,7364531;104450,7407;1,900666667;22,4710125;0;NA;144,9103226;10994808,28;0
28636;15,5;-23,44568;12335205075;1;Deserts and Xeric Shrublands;Afrotropics;Namibia;224;2672,026918;71;31,69642857;153;1,055625088;1227;0,748146326;479,438;138,3968153;101073,4078;1,900666667;22,4710125;0;NA;74,64125544;5959929,069;0
28637;16,5;-23,44568;12335205075;1;Deserts and Xeric Shrublands;Afrotropics;Namibia;249;267,5269669;96;38,55421687;153;0,961057641;1450;0;325,366;149,6947585;97427,62153;1,900666667;22,4710125;0;NA;419,8745186;31648357,37;0
28638;17,5;-23,44568;12335205075;1;Deserts and Xeric Shrublands;Afrotropics;Namibia;253;5068,419991;127;50,19762846;126;0,811047159;874;0;286,112;186,6369313;93480,28673;1,900666667;22,4710125;0;NA;73,15678237;5961225,07;0
28639;18,5;-23,44568;12335205075;1;Deserts and Xeric Shrublands;Afrotropics;Namibia;237;33,23819892;7;2,953586498;230;0,651278496;367;0;383,844;260,3963671;89194,30821;1,900666667;22,4710125;0;NA;70,59650625;5840290;0
28640;19,5;-23,44568;12331434101;1;Deserts and Xeric Shrublands;Afrotropics;Botswana;215;0;0;0;215;0,497954626;303;0;481,872;316,4473315;NA;1,90064274;22,47054473;0;NA;NA;NA;0
28641;20,5;-23,44568;12335205075;1;Deserts and Xeric Shrublands;Afrotropics;Botswana;204;0;0;0;204;0,423839115;150;0;996,047;370,6734804;NA;1,696333333;18,47625;0;59,55943;NA;NA;0
28642;21,5;-23,44568;12335205075;1;Deserts and Xeric Shrublands;Afrotropics;Botswana;210;1,621375557;2;0,952380952;208;0,433016984;144;0;920,713;372,9485683;73890,35461;1,696333333;18,47625;0;59,55943;634,691322;114905;1
28643;22,5;-23,44568;12335205075;1;Deserts and Xeric Shrublands;Afrotropics;Botswana;225;33,23819892;25;11,11111111;200;0,425788386;146;0,080398105;924,527;322,2234496;67846,05301;1,696333333;18,47625;0;59,55943;628,0019128;47026839,9;1
28644;23,5;-23,44568;12335205075;1;Deserts and Xeric Shrublands;Afrotropics;Botswana;243;0;0;0;243;0,452273774;140;0,429046065;953,014;271,9983669;NA;1,696333333;18,47625;0;59,55943;NA;NA;0
28645;24,5;-23,44568;12335205075;1;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Botswana;272;98,90390898;17;6,25;255;0,521543637;145;0,590483703;497,245;227,9882335;54369,87273;1,696333333;18,47625;0;59,55943;129,9807197;9383991,082;1
28646;25,5;-23,44568;12335205075;1;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Botswana;333;5,67481445;4;1,201201201;329;0,706916505;200;0,132644563;499,54;199,8266132;47298,47559;1,696333333;18,47625;0;59,55943;70,59650625;5840290;1
28647;26,5;-23,44568;12335205075;1;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Botswana;376;912,8344386;203;53,9893617;173;0,795653669;500;0;269,087;183,0752783;40790,24411;1,705442572;18,80701246;0,013253015;59,70570454;119,1392726;5696486,378;1
28648;27,5;-23,44568;12335205075;1;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Botswana;414;24634,36953;344;83,09178744;70;0,944419251;554;0,001579052;284,149;148,4523504;36244,65489;2,105884274;33,34731377;0,595854908;66,13592606;71,06382201;5868825,146;1
28649;28,5;-23,44568;12335205075;1;Montane Grasslands and Shrublands;Afrotropics;Botswana;449;10829,97803;350;77,95100223;99;1,146151003;1133;0,051395353;233,869;105,9668738;35429,79702;2,382917506;43,40657248;0,998910048;70,58447636;70,70414378;5839921,695;1
28650;29,5;-23,44568;12335205075;1;Montane Grasslands and Shrublands;Afrotropics;South Africa;491;45690,3632;415;84,52138493;76;1,415160498;1116;0,014952061;164,274;65,13923905;38756,42001;2,383666667;43,433775;1;70,59650625;86,85167531;7032813,503;1
28651;30,5;-23,44568;12335205075;1;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;South Africa;502;67682,70125;430;85,65737052;72;1,431852083;1449;0,031508503;347,554;90,20434705;44723,57932;2,383666667;43,433775;1;70,59650625;74,33972628;6047701,066;1
28652;31,5;-23,44568;12335187009;1;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Mozambique;478;64778,9125;395;82,63598326;83;1,112220989;385;0,393734051;691,709;120,7125289;51675,27589;2,165264722;34,13234467;0,619174262;44,74121235;107,0588156;8523801,965;1
28653;32,5;-23,44568;12335205075;0,97;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Mozambique;431;2,432063336;2;0,464037123;429;0,825015481;198;0,424140106;380,921;175,6908442;58679,87658;1,810166667;19,00935625;0;2,703783333;972,67528;1231999;1
28654;33,5;-23,44568;12335205075;1;Flooded Grasslands and Savannas;Afrotropics;Mozambique;403;0;0;0;403;0,973226243;96;0,052351181;453,877;238,9209243;NA;1,810166667;19,00935625;0;2,703783333;NA;NA;0
28655;34,5;-23,44568;12335205075;1;Flooded Grasslands and Savannas;Afrotropics;Mozambique;404;0,810687779;1;0,247524752;403;1,055241335;180;0;717,339;186,5289194;71514,95743;1,810166667;19,00935625;0;2,703783333;70,59650625;5840290;1
28656;35,5;-23,44568;5795691469;0,48;Tropical and Subtropical Moist Broadleaf Forests;Afrotropics;Mozambique;386;122,5047958;46;11,91709845;340;0,97531261;235;0,014308112;307,446;157,3859784;77182,41874;1,810166667;19,00935625;0;2,703783333;826,3194518;61680474,62;1
28664;43,5;-23,44568;4463980220;0,34;Deserts and Xeric Shrublands;Afrotropics;Madagascar;137;4061,397925;103;75,18248175;34;3,388740186;677;0;131,991;160,8972723;108326,1657;1,971666667;28,202625;1;1,566724615;1051,849462;72774297,28;1
28665;44,5;-23,44568;12335205075;0,98;Deserts and Xeric Shrublands;Afrotropics;Madagascar;142;54,31608116;25;17,6056338;117;3,951084418;1075;0,001809719;177,781;167,6533857;110975,5824;1,971666667;28,202625;1;1,566724615;1050,300171;54460530,57;1
28666;45,5;-23,44568;12335205075;1;Tropical and Subtropical Moist Broadleaf Forests;Afrotropics;Madagascar;133;0;0;0;133;1,688507938;1295;0;273,158;200,8158068;NA;1,971666667;28,202625;1;1,566724615;NA;NA;0
28667;46,5;-23,44568;12335205075;1;Deserts and Xeric Shrublands;Afrotropics;Madagascar;135;182,4047502;42;31,11111111;93;1,720561489;1431;0,025327191;366,719;185,8657127;115728,3987;1,971666667;28,202625;1;1,566724615;1064,232231;69760952,24;1
28668;47,5;-23,44568;8254880856;0,68;Tropical and Subtropical Moist Broadleaf Forests;Afrotropics;Madagascar;148;221,6870276;68;45,94594595;80;2,545168063;1557;0,006373433;376,602;176,8062372;117865,788;1,971666667;28,202625;1;1,566724615;1058,802528;62421249,86;1
28735;114,5;-23,44568;12335205075;1;Deserts and Xeric Shrublands;Australasia;Australia;176;993,9032165;112;63,63636364;64;0,406255584;283;0;827,497;217,0641729;121744,9819;1,534666667;80,0606125;1;568,8264271;569,2305101;8304264,939;1
28736;115,5;-23,44568;12335205075;1;Deserts and Xeric Shrublands;Australasia;Australia;168;773,3961407;95;56,54761905;73;0,316512649;504;0,071679185;863,59;236,968477;120087,3054;1,534666667;80,0606125;1;568,8264271;568,8264271;8161845,363;1
28737;116,5;-23,44568;12335205075;1;Deserts and Xeric Shrublands;Australasia;Australia;164;1578,409105;115;70,12195122;49;0,294566439;487;0,013450075;1098,53;265,0383658;118363,2928;1,534666667;80,0606125;1;568,8264271;569,84421;8315391,798;1
28738;117,5;-23,44568;12335205075;1;Deserts and Xeric Shrublands;Australasia;Australia;164;1891,334587;117;71,34146341;47;0,309531283;777;0,0068819;1127,76;261,7170963;116568,5994;1,534666667;80,0606125;1;568,8264271;568,8264271;8177004,739;1
28739;118,5;-23,44568;12335205075;1;Deserts and Xeric Shrublands;Australasia;Australia;156;1167,390401;100;64,1025641;56;0,29740039;856;0,150786351;1286,62;251,3497937;114697,4576;1,534666667;80,0606125;1;568,8264271;787,974689;39686092,67;1
28740;119,5;-23,44568;12335205075;1;Deserts and Xeric Shrublands;Australasia;Australia;154;5100,847503;133;86,36363636;21;0,310579252;564;0;940,001;252,431473;112742,8901;1,534666667;80,0606125;1;568,8264271;608,4305465;14166434,52;1
28741;120,5;-23,44568;12335205075;1;Deserts and Xeric Shrublands;Australasia;Australia;144;1571,112915;113;78,47222222;31;0,296104764;291;0;1057,18;271,7533077;110696,8923;1,534666667;80,0606125;1;568,8264271;568,8264271;7973819,01;1
28742;121,5;-23,44568;12335205075;1;Deserts and Xeric Shrublands;Australasia;Australia;129;404,5332015;76;58,91472868;53;0,26380245;237;0;1922,47;314,8602592;108550,3787;1,534666667;80,0606125;1;568,8264271;568,8264271;8527941,152;1
28743;122,5;-23,44568;12335205075;1;Deserts and Xeric Shrublands;Australasia;Australia;106;920,9413164;73;68,86792453;33;0,220248391;229;0;1314,88;369,0357896;106292,7314;1,534666667;80,0606125;1;568,8264271;568,8264271;8365474,454;1
28744;123,5;-23,44568;12335205075;1;Deserts and Xeric Shrublands;Australasia;Australia;94;361,5667492;56;59,57446809;38;0,208162793;150;0;1693,27;408,4621153;103910,8125;1,534666667;80,0606125;1;568,8264271;568,8264271;8107354,632;1
28745;124,5;-23,44568;12335205075;1;Deserts and Xeric Shrublands;Australasia;Australia;94;107,0107868;42;44,68085106;52;0,230163221;139;0;1716,09;457,1772766;101387,2672;1,534666667;80,0606125;1;568,8264271;568,8264271;7648166,576;1
28746;125,5;-23,44568;12335205075;1;Deserts and Xeric Shrublands;Australasia;Australia;88;491,2767938;57;64,77272727;31;0,217453584;141;0;2191,43;491,521939;98697,82606;1,534666667;80,0606125;1;568,8264271;568,8264271;8249401,739;1
28747;126,5;-23,44568;12335205075;1;Deserts and Xeric Shrublands;Australasia;Australia;91;360,7560615;50;54,94505495;41;0,247808163;194;0;2794,95;483,5342164;95807,11968;1,534666667;80,0606125;1;568,8264271;568,8264271;7893868,236;1
